Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Aircraft Version,Landing Count,Total Landed Weight,data_as_of,data_loaded_at
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B39M,-,551,90308900,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B39M,-,3,491700,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B39M,-,24,3933600,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,4,585200,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B738,-,103,15068900,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,503,73588900,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,26,3803800,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,442,69526600,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B739,-,1,157300,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,35,5505500,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,341,67518000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B753,-,197,44128000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B763,-,10,3200000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B764,-,2,700000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B772,-,198,89880000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B772,-,99,45700000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B772,-,43,19890000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B772,-,100,46290000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,US,Passenger,Wide Body,Boeing,B772,-,5,2300000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B773,-,55,30470000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B773,-,160,88640000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,-,72,39888000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B773,-,27,14958000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B788,-,47,17860000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B788,-,24,9120000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B788,-,19,7220000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,-,29,12325000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B789,-,84,35700000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B789,-,38,16150000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B78X,-,5,2225000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B78X,-,1,445000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B78X,-,2,890000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Passenger,Wide Body,Airbus,A359,-,17,7758069,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B789,-,29,12325000,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,WestJet,WS,WestJet,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,-,6,775200,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,WestJet,WS,WestJet,WS,International,Canada,Passenger,Narrow Body,Boeing,B738,-,7,1024100,20/09/2025 13:01,22/09/2025 15:11
202402,01/02/2024,ZIPAIR Tokyo Inc,ZG,ZIPAIR Tokyo Inc,ZG,International,Asia,Passenger,Wide Body,Boeing,B788,-,25,9500000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"21 Air, LLC",2I,"21 Air, LLC",2I,Domestic,US,Freighter,Wide Body,Boeing,B763,-,21,6846000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,B763,-,31,10094000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Passenger,Wide Body,Airbus,A332,-,11,4382788,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Passenger,Wide Body,Airbus,A333,-,20,8157100,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B38M,-,62,9473600,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B39M,-,1,163900,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,41,5913200,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,-,1,171520,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Boeing,B38M,-,178,27198400,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Bombardier,BCS3,-,31,3952500,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B773,-,9,4986000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B773,-,30,16620000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,-,74,36408000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,-,1,492000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B773,-,4,2216000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,-,31,17174000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Passenger,Wide Body,Airbus,A359,-,13,5932641,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"Air Transport International, Inc.",8C,"Air Transport International, Inc.",8C,Domestic,US,Freighter,Wide Body,Boeing,B763,-,62,20124000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B39M,-,304,49764800,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B39M,-,43,7039100,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,36,4651200,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,159,23261700,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,56,8192800,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,323,50507900,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,62,9672600,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"All Nippon Airways, LTD",,"All Nippon Company Airways, Ltd.",NH,International,Asia,Passenger,Wide Body,Boeing,B773,-,62,34348000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,120,20952720,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,26,3582514,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,26,3697148,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,421,72209920,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B38M,-,63,9626400,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,148,21312000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B788,-,1,380000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Airbus,A359,-,31,14010388,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,-,26,16832000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"Breeze Aviation Group, Inc.",MX,"Breeze Aviation Group, Inc.",MX,Domestic,US,Passenger,Narrow Body,Bombardier,BCS3,-,30,3885000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"Breeze Aviation Group, Inc.",MX,"Breeze Aviation Group, Inc.",MX,Domestic,US,Passenger,Regional Jet,Embraer,E190,-,36,3492108,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,-,30,25860210,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B772,-,26,11960000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B773,-,5,2770000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B39M,-,4,655600,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B739,-,44,7211600,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Airbus,A359,-,41,18710637,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Airbus,A359,-,10,4563570,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B772,-,18,10350000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,B773,-,10,5540000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B789,-,9,3825000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,59,10301754,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,120,16534560,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,37,5261326,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,5,857595,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,104,15215200,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,360,56628000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,160,31680000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B763,-,35,11200000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Bombardier,BCS1,-,76,8778000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Bombardier,BCS3,-,49,6247500,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,B772,-,8,4600000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B773,-,93,51522000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Emirates,EK,Emirates,EK,International,Asia,Passenger,Wide Body,Airbus,A388,-,31,26435619,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Boeing,B763,-,35,11410000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"Flair Airlines, Ltd.",F8,"Flair Airlines, Ltd.",F8,International,Canada,Passenger,Narrow Body,Boeing,B38M,-,26,3940800,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,"Flair Airlines, Ltd.",F8,"Flair Airlines, Ltd.",F8,International,Canada,Passenger,Narrow Body,Boeing,B738,-,2,292600,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,French Bee,BF,French Bee,BF,International,Australia / Oceania,Passenger,Wide Body,Airbus,A359,-,13,5932641,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,French Bee,BF,French Bee,BF,International,Europe,Passenger,Wide Body,Airbus,A359,-,14,6388998,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A20N,-,199,29569808,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,30,5238180,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,8,1164040,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,12,1706376,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,21,3601920,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,30,5238180,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A332,-,30,12037230,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,205,15376130,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,ITA Airways,AZ,ITA Airways,AZ,International,Europe,Passenger,Wide Body,Airbus,A339,-,8,3368664,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Iberia,IB,Iberia,IB,International,Europe,Passenger,Wide Body,Airbus,A332,-,1,396832,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B773,-,30,16620000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B788,-,1,380000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B789,-,31,13175000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Jazz Aviation,QK,Air Canada,AC,International,Canada,Passenger,Regional Jet,Bombardier,CRJ9,-,91,6834100,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,18,3142908,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,31,4414752,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,307,52656640,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B773,-,1,554000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B789,-,1,425000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B78X,-,21,9345000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B744,-,6,3918000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B748,-,21,16023000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B773,-,44,24376000,20/09/2025 13:01,22/09/2025 15:11
202403,01/03/2024,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B789,-,1,425000,20/09/2025 13:01,22/09/2025 15:11
